steps,return
0,1310.882800000001
1,2001.7427
2,2035.2815000000014
3,2130.219300000001
4,1709.9562
5,2151.915300000002
6,2139.4619000000007
7,2118.670100000007
8,1573.4892999999975
9,1433.1134999999977
10,1454.2281000000012
11,2098.888199999997
12,1838.841200000001
13,2125.3006000000137
14,1464.9331000000006
